Suggest_Method,n,Iteration,Repeat,I,H,C,P,Highest_Observed_Fluorescence
BO,10,2,1,I4,H3,C1,P1,715
BO,10,2,1,I1,H4,C4,P1,79212
BO,10,2,1,I1,H2,C4,P4,399845
BO,10,2,1,I4,H4,C5,P4,2228
BO,10,2,1,I5,H1,C1,P3,1428
BO,10,2,1,I1,H2,C5,P4,1517
BO,10,2,1,I3,H2,C5,P4,293
BO,10,3,1,I2,H2,C4,P4,314581
BO,10,3,1,I4,H2,C4,P2,23152
BO,10,3,1,I3,H2,C4,P3,2674917
BO,10,3,1,I5,H2,C4,P1,92071
BO,10,3,1,I5,H2,C4,P3,82456
BO,10,3,1,I4,H2,C4,P4,55257
BO,10,3,1,I3,H2,C4,P1,1131
BO,10,3,1,I5,H2,C4,P2,2787
BO,10,3,1,I1,H2,C4,P1,1023
BO,10,3,1,I5,H2,C4,P4,77495
BO,10,4,1,I3,H3,C4,P3,87871
BO,10,4,1,I3,H1,C3,P3,185
BO,10,4,1,I3,H5,C1,P3,17599
BO,10,4,1,I3,H3,C2,P3,575
BO,10,4,1,I3,H2,C2,P3,266
BO,10,4,1,I3,H4,C5,P3,1628
BO,10,4,1,I3,H3,C5,P3,2228
BO,10,4,1,I3,H4,C4,P3,183711
BO,10,4,1,I3,H4,C2,P3,2388
BO,10,4,1,I3,H1,C4,P3,968
BO,10,5,1,I3,H2,C4,P2,670
BO,10,5,1,I3,H2,C4,P4,87686
BO,10,5,1,I3,H1,C2,P2,444
BO,10,5,1,I3,H1,C5,P3,386
BO,10,5,1,I3,H1,C1,P4,34
BO,10,5,1,I3,H1,C1,P2,176
BO,10,5,1,I5,H3,C2,P1,1791
BO,10,5,1,I1,H4,C1,P1,182961
BO,10,5,1,I2,H4,C1,P1,207623
BO,10,5,1,I1,H5,C2,P1,3260
BO,10,6,1,I2,H2,C4,P3,347695
BO,10,6,1,I1,H2,C4,P3,195055
BO,10,6,1,I4,H2,C4,P3,1317074
BO,10,6,1,I1,H4,C2,P2,8411
BO,10,6,1,I2,H4,C2,P2,7585
BO,10,6,1,I4,H5,C2,P2,79
BO,10,6,1,I3,H5,C2,P4,2681
BO,10,6,1,I2,H3,C2,P4,397
BO,10,6,1,I4,H4,C2,P4,31394
BO,10,6,1,I4,H2,C3,P3,719
BO,10,7,1,I5,H1,C2,P4,42771
BO,10,7,1,I5,H1,C1,P1,3776
BO,10,7,1,I5,H1,C5,P1,3490
BO,10,7,1,I5,H1,C3,P2,2506
BO,10,7,1,I5,H1,C2,P2,13391
BO,10,7,1,I5,H1,C1,P4,18411
BO,10,7,1,I5,H1,C2,P1,93701
BO,10,7,1,I5,H1,C5,P2,48601
BO,10,7,1,I5,H1,C3,P4,2794
BO,10,7,1,I5,H1,C5,P4,3239
BO,10,8,1,I4,H2,C5,P1,387
BO,10,8,1,I4,H2,C2,P1,1222
BO,10,8,1,I4,H2,C3,P1,26
BO,10,8,1,I2,H1,C1,P2,500
BO,10,8,1,I3,H2,C1,P1,1041
BO,10,8,1,I5,H2,C1,P1,12310
BO,10,8,1,I1,H2,C1,P1,556
BO,10,8,1,I2,H1,C2,P4,4276
BO,10,8,1,I3,H2,C2,P1,844
BO,10,8,1,I2,H1,C3,P4,5642
BO,10,9,1,I1,H4,C4,P1,79212
BO,10,9,1,I1,H1,C1,P1,960
BO,10,9,1,I1,H1,C5,P1,6995
BO,10,9,1,I1,H1,C3,P4,65332
BO,10,9,1,I1,H1,C2,P2,80
BO,10,9,1,I1,H1,C5,P4,6858
BO,10,9,1,I1,H1,C1,P2,3689
BO,10,9,1,I1,H1,C2,P1,1654
BO,10,9,1,I1,H1,C3,P2,3192
BO,10,9,1,I1,H1,C1,P4,1061
BO,10,10,1,I2,H5,C1,P4,1083
BO,10,10,1,I2,H5,C1,P1,299
BO,10,10,1,I2,H5,C2,P4,1400
BO,10,10,1,I2,H5,C5,P2,22103
BO,10,10,1,I2,H5,C2,P1,1007
BO,10,10,1,I2,H5,C2,P2,62
BO,10,10,1,I4,H5,C1,P4,331
BO,10,10,1,I4,H5,C1,P1,307
BO,10,10,1,I3,H5,C1,P2,62
BO,10,10,1,I3,H5,C1,P1,275
BO,10,1,2,I1,H5,C3,P1,204
BO,10,1,2,I1,H5,C4,P2,1189738
BO,10,1,2,I1,H2,C2,P2,87
BO,10,1,2,I5,H5,C1,P4,237
BO,10,1,2,I1,H5,C5,P3,187
BO,10,1,2,I1,H3,C5,P4,1453
BO,10,1,2,I3,H4,C5,P4,1162
BO,10,1,2,I3,H2,C5,P3,484
BO,10,1,2,I2,H5,C1,P3,11042
BO,10,1,2,I3,H5,C5,P2,1061
BO,10,2,2,I4,H5,C4,P2,1042361
BO,10,2,2,I4,H1,C4,P2,10374
BO,10,2,2,I2,H4,C4,P4,218758
BO,10,2,2,I3,H2,C4,P3,2674917
BO,10,2,2,I2,H3,C4,P1,2109
BO,10,2,2,I5,H3,C4,P4,14484
BO,10,2,2,I1,H4,C4,P1,79212
BO,10,2,2,I2,H1,C4,P3,2434
BO,10,2,2,I2,H2,C4,P2,9817
BO,10,2,2,I5,H5,C4,P1,50
BO,10,3,2,I3,H3,C4,P1,2850
BO,10,3,2,I3,H4,C4,P4,89478
BO,10,3,2,I3,H5,C3,P4,657
BO,10,3,2,I3,H5,C4,P2,123056
BO,10,3,2,I3,H4,C2,P1,53171
BO,10,3,2,I3,H4,C2,P2,6784
BO,10,3,2,I3,H3,C3,P4,155
BO,10,3,2,I3,H1,C2,P3,5071
BO,10,3,2,I3,H1,C4,P4,33311
BO,10,3,2,I3,H5,C1,P2,62
BO,10,4,2,I3,H2,C4,P1,1131
BO,10,4,2,I3,H2,C4,P4,87686
BO,10,4,2,I2,H2,C4,P3,347695
BO,10,4,2,I5,H2,C4,P4,77495
BO,10,4,2,I1,H2,C4,P3,195055
BO,10,4,2,I1,H2,C4,P1,1023
BO,10,4,2,I5,H2,C4,P1,92071
BO,10,4,2,I2,H2,C4,P4,314581
BO,10,4,2,I1,H2,C4,P4,399845
BO,10,4,2,I4,H5,C1,P2,26
BO,10,5,2,I3,H4,C4,P3,183711
BO,10,5,2,I3,H1,C4,P3,968
BO,10,5,2,I3,H3,C4,P3,87871
BO,10,5,2,I1,H1,C5,P3,2681
BO,10,5,2,I5,H1,C5,P3,634
BO,10,5,2,I4,H2,C1,P3,4469
BO,10,5,2,I2,H1,C3,P3,260
BO,10,5,2,I5,H2,C3,P3,80824
BO,10,5,2,I1,H3,C3,P3,66106
BO,10,5,2,I1,H2,C3,P3,4151
BO,10,6,2,I2,H1,C1,P1,4355
BO,10,6,2,I5,H1,C1,P1,3776
BO,10,6,2,I1,H1,C2,P1,1654
BO,10,6,2,I4,H1,C2,P1,2964
BO,10,6,2,I5,H1,C3,P1,612
BO,10,6,2,I1,H1,C5,P1,6995
BO,10,6,2,I4,H1,C3,P1,13
BO,10,6,2,I1,H1,C1,P1,960
BO,10,6,2,I4,H1,C1,P4,106
BO,10,6,2,I5,H1,C2,P4,42771
BO,10,7,2,I1,H4,C4,P2,89908
BO,10,7,2,I5,H4,C4,P2,5605
BO,10,7,2,I2,H4,C4,P2,277
BO,10,7,2,I4,H4,C4,P2,1830
BO,10,7,2,I1,H2,C4,P3,195055
BO,10,7,2,I5,H4,C4,P1,806841
BO,10,7,2,I3,H2,C3,P3,429
BO,10,7,2,I1,H2,C3,P4,50003
BO,10,7,2,I3,H2,C2,P3,266
BO,10,7,2,I3,H2,C1,P3,8565
BO,10,8,2,I1,H5,C5,P4,2037
BO,10,8,2,I4,H5,C3,P4,1341
BO,10,8,2,I2,H5,C5,P2,22103
BO,10,8,2,I5,H5,C5,P4,828
BO,10,8,2,I5,H5,C3,P2,5679
BO,10,8,2,I1,H5,C3,P2,351
BO,10,8,2,I2,H5,C2,P4,1400
BO,10,8,2,I4,H5,C2,P2,79
BO,10,8,2,I5,H5,C5,P2,9884
BO,10,8,2,I5,H5,C2,P4,892
BO,10,9,2,I5,H4,C3,P4,5903
BO,10,9,2,I5,H4,C3,P2,775
BO,10,9,2,I5,H4,C3,P1,61707
BO,10,9,2,I5,H4,C5,P4,1068
BO,10,9,2,I5,H4,C1,P1,80915
BO,10,9,2,I5,H4,C5,P1,9112
BO,10,9,2,I5,H4,C2,P2,38684
BO,10,9,2,I5,H4,C2,P4,5755
BO,10,9,2,I5,H4,C1,P2,197486
BO,10,9,2,I5,H4,C5,P2,2556
BO,10,10,2,I5,H2,C4,P2,2787
BO,10,10,2,I1,H2,C4,P2,2799
BO,10,10,2,I4,H2,C4,P2,23152
BO,10,10,2,I1,H3,C2,P1,3254
BO,10,10,2,I4,H3,C2,P1,856
BO,10,10,2,I5,H3,C2,P1,1791
BO,10,10,2,I4,H3,C1,P1,715
BO,10,10,2,I1,H3,C1,P1,4217
BO,10,10,2,I4,H3,C3,P1,96
BO,10,10,2,I5,H3,C1,P1,3984
BO,10,1,3,I1,H5,C5,P2,1337
BO,10,1,3,I5,H5,C1,P2,189
BO,10,1,3,I4,H2,C4,P3,1317074
BO,10,1,3,I2,H4,C4,P4,218758
BO,10,1,3,I4,H1,C1,P2,129
BO,10,1,3,I5,H2,C1,P3,13334
BO,10,1,3,I3,H3,C3,P4,155
BO,10,1,3,I1,H2,C3,P3,4151
BO,10,1,3,I3,H5,C4,P3,1763
BO,10,1,3,I4,H1,C3,P4,580
BO,10,2,3,I4,H3,C4,P4,7066
BO,10,2,3,I4,H3,C4,P2,26785
BO,10,2,3,I4,H4,C4,P3,7499
BO,10,2,3,I4,H3,C4,P1,452
BO,10,2,3,I4,H1,C4,P3,18519
BO,10,2,3,I4,H5,C4,P4,1358
BO,10,2,3,I2,H2,C2,P3,443
BO,10,2,3,I2,H5,C5,P3,156
BO,10,2,3,I2,H5,C1,P3,11042
BO,10,2,3,I5,H5,C4,P2,7898
BO,10,3,3,I4,H2,C4,P2,23152
BO,10,3,3,I4,H2,C1,P1,564
BO,10,3,3,I4,H2,C1,P4,1624
BO,10,3,3,I4,H2,C2,P2,143
BO,10,3,3,I4,H2,C3,P1,26
BO,10,3,3,I4,H2,C5,P3,3472
BO,10,3,3,I2,H1,C4,P4,394759
BO,10,3,3,I3,H1,C1,P2,176
BO,10,3,3,I3,H4,C4,P3,183711
BO,10,3,3,I3,H2,C3,P1,8
BO,10,4,3,I3,H2,C4,P3,2674917
BO,10,4,3,I5,H2,C4,P3,82456
BO,10,4,3,I1,H2,C4,P3,195055
BO,10,4,3,I2,H2,C4,P3,347695
BO,10,4,3,I1,H4,C5,P4,14307
BO,10,4,3,I3,H4,C1,P2,5963
BO,10,4,3,I4,H4,C1,P1,153113
BO,10,4,3,I5,H4,C2,P2,38684
BO,10,4,3,I4,H4,C5,P2,4125
BO,10,4,3,I3,H4,C2,P1,53171
BO,10,5,3,I4,H2,C2,P3,576
BO,10,5,3,I3,H2,C3,P3,429
BO,10,5,3,I3,H2,C1,P3,8565
BO,10,5,3,I3,H2,C2,P3,266
BO,10,5,3,I4,H2,C3,P3,719
BO,10,5,3,I4,H2,C1,P3,4469
BO,10,5,3,I4,H3,C3,P4,714
BO,10,5,3,I4,H3,C1,P1,715
BO,10,5,3,I4,H3,C1,P2,1685
BO,10,5,3,I4,H3,C2,P2,781
BO,10,6,3,I1,H4,C1,P3,26799
BO,10,6,3,I1,H1,C5,P3,2681
BO,10,6,3,I1,H3,C2,P3,444
BO,10,6,3,I1,H4,C3,P3,47866
BO,10,6,3,I1,H5,C1,P3,2255400
BO,10,6,3,I1,H1,C3,P3,235
BO,10,6,3,I1,H4,C2,P3,5883
BO,10,6,3,I1,H3,C5,P3,1996
BO,10,6,3,I1,H5,C3,P3,10068
BO,10,6,3,I2,H5,C1,P2,180
BO,10,7,3,I3,H3,C2,P3,575
BO,10,7,3,I3,H4,C3,P3,2399
BO,10,7,3,I4,H3,C3,P3,22614
BO,10,7,3,I4,H4,C2,P3,7197
BO,10,7,3,I3,H1,C3,P3,185
BO,10,7,3,I5,H4,C3,P3,314
BO,10,7,3,I2,H1,C2,P3,12701
BO,10,7,3,I5,H1,C2,P3,2898
BO,10,7,3,I2,H4,C5,P3,4595
BO,10,7,3,I5,H3,C5,P3,334
BO,10,8,3,I3,H2,C4,P1,1131
BO,10,8,3,I3,H2,C4,P4,87686
BO,10,8,3,I1,H5,C4,P3,23348
BO,10,8,3,I1,H5,C4,P1,3280
BO,10,8,3,I1,H5,C4,P4,43692
BO,10,8,3,I1,H2,C5,P3,1604
BO,10,8,3,I1,H2,C1,P4,186
BO,10,8,3,I1,H2,C2,P4,72535
BO,10,8,3,I1,H2,C2,P1,1318
BO,10,8,3,I1,H2,C5,P1,300
BO,10,9,3,I3,H4,C4,P2,451
BO,10,9,3,I3,H4,C4,P4,89478
BO,10,9,3,I4,H4,C4,P2,1830
BO,10,9,3,I3,H4,C4,P1,99899
BO,10,9,3,I1,H4,C4,P4,571132
BO,10,9,3,I1,H4,C4,P1,79212
BO,10,9,3,I4,H4,C4,P4,296285
BO,10,9,3,I5,H4,C4,P1,806841
BO,10,9,3,I5,H4,C4,P4,225354
BO,10,9,3,I5,H5,C1,P3,1706
BO,10,10,3,I2,H1,C2,P2,625
BO,10,10,3,I2,H4,C2,P1,642076
BO,10,10,3,I2,H3,C3,P1,259
BO,10,10,3,I2,H4,C3,P2,84917
BO,10,10,3,I2,H3,C5,P2,5824
BO,10,10,3,I2,H1,C5,P1,14763
BO,10,10,3,I2,H4,C5,P1,9539
BO,10,10,3,I2,H4,C2,P2,7585
BO,10,10,3,I2,H3,C2,P4,397
BO,10,10,3,I2,H4,C3,P4,12380
BO,10,1,4,I1,H2,C3,P1,67
BO,10,1,4,I4,H1,C5,P2,14448
BO,10,1,4,I1,H2,C2,P1,1318
BO,10,1,4,I2,H2,C4,P1,4295
BO,10,1,4,I5,H4,C1,P2,197486
BO,10,1,4,I3,H3,C5,P4,617
BO,10,1,4,I1,H1,C4,P2,2488
BO,10,1,4,I2,H3,C2,P1,2141
BO,10,1,4,I5,H5,C4,P2,7898
BO,10,1,4,I2,H2,C4,P4,314581
BO,10,2,4,I5,H2,C4,P4,77495
BO,10,2,4,I4,H1,C3,P4,580
BO,10,2,4,I3,H2,C4,P4,87686
BO,10,2,4,I1,H5,C2,P4,545
BO,10,2,4,I1,H4,C2,P4,53404
BO,10,2,4,I5,H4,C1,P3,2773348
BO,10,2,4,I3,H2,C1,P1,1041
BO,10,2,4,I2,H1,C1,P4,364
BO,10,2,4,I3,H1,C5,P1,1330
BO,10,2,4,I3,H5,C5,P3,2004
BO,10,3,4,I2,H2,C1,P3,1187
BO,10,3,4,I3,H2,C1,P3,8565
BO,10,3,4,I2,H4,C1,P3,549731
BO,10,3,4,I1,H3,C3,P3,66106
BO,10,3,4,I4,H5,C2,P3,14602
BO,10,3,4,I5,H1,C4,P3,455263
BO,10,3,4,I3,H5,C4,P3,1763
BO,10,3,4,I2,H4,C4,P3,6751
BO,10,3,4,I2,H1,C3,P3,260
BO,10,3,4,I3,H4,C2,P3,2388
BO,10,4,4,I5,H3,C1,P3,552
BO,10,4,4,I5,H5,C1,P3,1706
BO,10,4,4,I5,H2,C1,P3,13334
BO,10,4,4,I5,H1,C1,P1,3776
BO,10,4,4,I5,H2,C1,P1,12310
BO,10,4,4,I5,H4,C1,P1,80915
BO,10,4,4,I5,H5,C1,P1,479
BO,10,4,4,I5,H3,C1,P4,25234
BO,10,4,4,I5,H2,C1,P4,42713
BO,10,4,4,I5,H4,C1,P4,1056921
BO,10,5,4,I1,H4,C3,P1,36
BO,10,5,4,I2,H4,C4,P1,768578
BO,10,5,4,I3,H4,C2,P1,53171
BO,10,5,4,I4,H4,C2,P1,142493
BO,10,5,4,I1,H4,C1,P1,182961
BO,10,5,4,I2,H4,C5,P1,9539
BO,10,5,4,I5,H4,C5,P3,399
BO,10,5,4,I5,H4,C4,P3,11626
BO,10,5,4,I2,H4,C1,P1,207623
BO,10,5,4,I4,H4,C4,P1,1003785
BO,10,6,4,I4,H4,C2,P1,142493
BO,10,6,4,I3,H5,C5,P2,1061
BO,10,6,4,I3,H2,C5,P2,30022
BO,10,6,4,I5,H3,C5,P2,1507
BO,10,6,4,I2,H1,C5,P2,97843
BO,10,6,4,I1,H5,C5,P2,1337
BO,10,6,4,I1,H2,C5,P2,91091
BO,10,6,4,I5,H1,C5,P2,48601
BO,10,6,4,I2,H3,C5,P2,5824
BO,10,6,4,I5,H2,C5,P2,1942
BO,10,7,4,I3,H4,C3,P1,102
BO,10,7,4,I4,H4,C3,P1,187
BO,10,7,4,I2,H4,C3,P1,38
BO,10,7,4,I1,H5,C2,P2,144
BO,10,7,4,I1,H1,C2,P2,80
BO,10,7,4,I3,H4,C3,P4,23537
BO,10,7,4,I2,H4,C3,P3,81404
BO,10,7,4,I4,H4,C3,P3,1274
BO,10,7,4,I2,H4,C3,P4,12380
BO,10,7,4,I1,H3,C2,P2,563
BO,10,8,4,I2,H1,C1,P1,4355
BO,10,8,4,I3,H3,C1,P1,2009
BO,10,8,4,I4,H1,C1,P1,768
BO,10,8,4,I2,H3,C1,P1,2217
BO,10,8,4,I4,H5,C1,P1,307
BO,10,8,4,I1,H5,C1,P1,552
BO,10,8,4,I3,H1,C1,P1,2516
BO,10,8,4,I4,H3,C1,P1,715
BO,10,8,4,I1,H3,C1,P1,4217
BO,10,8,4,I2,H5,C1,P1,299
BO,10,9,4,I3,H2,C2,P1,844
BO,10,9,4,I3,H2,C3,P1,8
BO,10,9,4,I4,H2,C5,P1,387
BO,10,9,4,I2,H2,C5,P1,432
BO,10,9,4,I2,H2,C2,P1,156
BO,10,9,4,I4,H2,C3,P1,26
BO,10,9,4,I4,H2,C2,P1,1222
BO,10,9,4,I3,H2,C5,P4,293
BO,10,9,4,I2,H2,C2,P4,5820
BO,10,9,4,I4,H2,C3,P4,463
BO,10,10,4,I2,H5,C3,P3,113506
BO,10,10,4,I3,H5,C3,P3,73296
BO,10,10,4,I4,H5,C3,P3,3806
BO,10,10,4,I1,H5,C3,P3,10068
BO,10,10,4,I4,H5,C3,P4,1341
BO,10,10,4,I2,H5,C3,P4,448
BO,10,10,4,I3,H5,C3,P1,46
BO,10,10,4,I2,H5,C3,P1,98
BO,10,10,4,I1,H5,C3,P1,204
BO,10,10,4,I3,H5,C3,P4,657
BO,10,1,5,I5,H2,C4,P3,82456
BO,10,1,5,I5,H4,C5,P3,399
BO,10,1,5,I1,H2,C5,P3,1604
BO,10,1,5,I3,H5,C2,P3,116
BO,10,1,5,I5,H5,C5,P3,2468
BO,10,1,5,I5,H3,C2,P2,622
BO,10,1,5,I4,H1,C5,P4,1214
BO,10,1,5,I2,H1,C4,P4,394759
BO,10,1,5,I4,H2,C1,P4,1624
BO,10,1,5,I3,H1,C5,P1,1330
BO,10,2,5,I2,H1,C2,P4,4276
BO,10,2,5,I2,H5,C1,P2,180
BO,10,2,5,I2,H2,C5,P2,2128
BO,10,2,5,I2,H5,C3,P3,113506
BO,10,2,5,I1,H1,C3,P3,235
BO,10,2,5,I3,H2,C3,P4,608
BO,10,2,5,I5,H2,C3,P1,64
BO,10,2,5,I4,H4,C3,P2,1014
BO,10,2,5,I2,H2,C3,P4,1549
BO,10,2,5,I4,H3,C3,P3,22614
BO,10,3,5,I2,H3,C4,P4,1338
BO,10,3,5,I4,H2,C4,P4,55257
BO,10,3,5,I2,H5,C4,P4,739
BO,10,3,5,I1,H4,C4,P1,79212
BO,10,3,5,I3,H4,C4,P1,99899
BO,10,3,5,I5,H5,C4,P4,1427
BO,10,3,5,I1,H2,C4,P2,2799
BO,10,3,5,I4,H5,C4,P2,1042361
BO,10,3,5,I1,H4,C1,P3,26799
BO,10,3,5,I5,H4,C1,P3,2773348
BO,10,4,5,I5,H2,C1,P1,12310
BO,10,4,5,I5,H1,C1,P3,1428
BO,10,4,5,I5,H3,C1,P3,552
BO,10,4,5,I5,H5,C1,P2,189
BO,10,4,5,I5,H2,C1,P4,42713
BO,10,4,5,I5,H1,C1,P2,517
BO,10,4,5,I5,H5,C1,P4,237
BO,10,4,5,I5,H4,C1,P1,80915
BO,10,4,5,I5,H1,C1,P4,18411
BO,10,4,5,I5,H3,C1,P2,3299
BO,10,5,5,I5,H4,C3,P2,775
BO,10,5,5,I5,H4,C2,P2,38684
BO,10,5,5,I5,H4,C4,P3,11626
BO,10,5,5,I5,H4,C4,P4,225354
BO,10,5,5,I5,H4,C2,P4,5755
BO,10,5,5,I5,H4,C3,P4,5903
BO,10,5,5,I5,H4,C1,P4,1056921
BO,10,5,5,I5,H4,C2,P3,208
BO,10,5,5,I5,H4,C4,P2,5605
BO,10,5,5,I5,H4,C1,P2,197486
BO,10,6,5,I2,H4,C1,P3,549731
BO,10,6,5,I4,H4,C1,P3,195425
BO,10,6,5,I3,H4,C1,P3,544517
BO,10,6,5,I5,H5,C1,P1,479
BO,10,6,5,I4,H5,C1,P1,307
BO,10,6,5,I2,H5,C1,P1,299
BO,10,6,5,I3,H5,C1,P1,275
BO,10,6,5,I1,H1,C1,P3,1189
BO,10,6,5,I1,H3,C1,P3,7073
BO,10,6,5,I2,H1,C1,P1,4355
BO,10,7,5,I3,H1,C3,P4,2208
BO,10,7,5,I2,H1,C3,P4,5642
BO,10,7,5,I1,H1,C3,P4,65332
BO,10,7,5,I4,H1,C3,P4,580
BO,10,7,5,I2,H1,C3,P2,459
BO,10,7,5,I1,H1,C3,P1,35
BO,10,7,5,I4,H1,C3,P1,13
BO,10,7,5,I3,H1,C3,P1,24
BO,10,7,5,I5,H1,C3,P4,2794
BO,10,7,5,I5,H1,C3,P1,612
BO,10,8,5,I5,H2,C3,P2,740
BO,10,8,5,I5,H2,C4,P2,2787
BO,10,8,5,I5,H2,C2,P2,257
BO,10,8,5,I5,H2,C5,P2,1942
BO,10,8,5,I3,H2,C1,P2,2505
BO,10,8,5,I4,H2,C1,P2,2768
BO,10,8,5,I5,H2,C1,P2,2170
BO,10,8,5,I3,H2,C3,P2,152
BO,10,8,5,I4,H2,C4,P2,23152
BO,10,8,5,I3,H2,C4,P2,670
BO,10,9,5,I3,H1,C1,P3,5964
BO,10,9,5,I3,H3,C1,P3,6722
BO,10,9,5,I3,H2,C1,P3,8565
BO,10,9,5,I3,H5,C1,P3,17599
BO,10,9,5,I2,H2,C2,P4,5820
BO,10,9,5,I2,H2,C2,P1,156
BO,10,9,5,I2,H2,C2,P2,65
BO,10,9,5,I5,H4,C1,P1,80915
BO,10,9,5,I4,H4,C2,P2,25881
BO,10,9,5,I3,H5,C5,P3,2004
BO,10,10,5,I4,H1,C1,P4,106
BO,10,10,5,I4,H1,C1,P2,129
BO,10,10,5,I4,H1,C1,P1,768
BO,10,10,5,I3,H4,C3,P2,492
BO,10,10,5,I1,H4,C3,P1,36
BO,10,10,5,I1,H4,C3,P4,390622
BO,10,10,5,I2,H4,C3,P4,12380
BO,10,10,5,I1,H4,C3,P2,12380
BO,10,10,5,I2,H4,C2,P1,642076
BO,10,10,5,I1,H4,C5,P4,14307
BO,10,1,6,I5,H5,C2,P4,892
BO,10,1,6,I3,H1,C3,P4,2208
BO,10,1,6,I1,H2,C5,P2,91091
BO,10,1,6,I2,H5,C1,P1,299
BO,10,1,6,I4,H2,C5,P1,387
BO,10,1,6,I2,H4,C3,P2,84917
BO,10,1,6,I1,H3,C4,P1,3401
BO,10,1,6,I4,H4,C4,P4,296285
BO,10,1,6,I2,H3,C3,P4,512
BO,10,1,6,I2,H1,C2,P2,625
BO,10,2,6,I4,H4,C4,P3,7499
BO,10,2,6,I4,H4,C3,P2,1014
BO,10,2,6,I4,H1,C4,P2,10374
BO,10,2,6,I4,H4,C2,P2,25881
BO,10,2,6,I4,H4,C5,P2,4125
BO,10,2,6,I4,H5,C1,P1,307
BO,10,2,6,I2,H2,C2,P1,156
BO,10,2,6,I2,H2,C3,P3,11373
BO,10,2,6,I1,H4,C4,P1,79212
BO,10,2,6,I5,H4,C4,P1,806841
BO,10,3,6,I5,H4,C4,P4,225354
BO,10,3,6,I5,H4,C4,P2,5605
BO,10,3,6,I2,H1,C5,P3,1102699
BO,10,3,6,I1,H1,C5,P3,2681
BO,10,3,6,I5,H3,C4,P2,27981
BO,10,3,6,I3,H1,C2,P3,5071
BO,10,3,6,I3,H1,C4,P3,968
BO,10,3,6,I5,H2,C5,P4,368
BO,10,3,6,I5,H3,C1,P1,3984
BO,10,3,6,I4,H1,C1,P3,10066
BO,10,4,6,I2,H2,C5,P3,234
BO,10,4,6,I2,H3,C5,P3,6386
BO,10,4,6,I2,H4,C5,P3,4595
BO,10,4,6,I2,H5,C5,P2,22103
BO,10,4,6,I2,H5,C5,P4,1133
BO,10,4,6,I2,H3,C5,P4,2759
BO,10,4,6,I2,H4,C5,P4,3997
BO,10,4,6,I2,H3,C5,P2,5824
BO,10,4,6,I2,H1,C5,P1,14763
BO,10,4,6,I2,H4,C5,P1,9539
BO,10,5,6,I2,H1,C4,P3,2434
BO,10,5,6,I2,H1,C2,P3,12701
BO,10,5,6,I2,H1,C3,P3,260
BO,10,5,6,I4,H1,C3,P2,494
BO,10,5,6,I5,H1,C2,P2,13391
BO,10,5,6,I4,H1,C2,P2,1332
BO,10,5,6,I4,H1,C2,P4,1995
BO,10,5,6,I5,H1,C3,P1,612
BO,10,5,6,I4,H1,C2,P1,2964
BO,10,5,6,I5,H1,C1,P4,18411
BO,10,6,6,I2,H1,C5,P4,3087
BO,10,6,6,I5,H1,C5,P2,48601
BO,10,6,6,I4,H1,C5,P2,14448
BO,10,6,6,I5,H1,C5,P4,3239
BO,10,6,6,I4,H1,C5,P4,1214
BO,10,6,6,I4,H1,C5,P3,270
BO,10,6,6,I2,H4,C4,P3,6751
BO,10,6,6,I2,H3,C4,P4,1338
BO,10,6,6,I2,H4,C4,P4,218758
BO,10,6,6,I2,H5,C4,P2,596857
BO,10,7,6,I3,H5,C5,P2,1061
BO,10,7,6,I3,H3,C5,P2,1071
BO,10,7,6,I3,H4,C5,P2,684
BO,10,7,6,I3,H2,C5,P4,293
BO,10,7,6,I3,H3,C5,P4,617
BO,10,7,6,I3,H5,C5,P1,173
BO,10,7,6,I3,H3,C5,P1,176
BO,10,7,6,I3,H5,C5,P4,51
BO,10,7,6,I3,H1,C5,P4,1066
BO,10,7,6,I3,H1,C5,P1,1330
BO,10,8,6,I5,H3,C3,P4,381
BO,10,8,6,I4,H5,C3,P4,1341
BO,10,8,6,I3,H4,C3,P4,23537
BO,10,8,6,I3,H3,C3,P1,69
BO,10,8,6,I5,H4,C3,P1,61707
BO,10,8,6,I4,H4,C3,P1,187
BO,10,8,6,I5,H2,C3,P1,64
BO,10,8,6,I4,H3,C3,P4,714
BO,10,8,6,I5,H4,C3,P4,5903
BO,10,8,6,I4,H5,C3,P1,79
BO,10,9,6,I2,H4,C4,P4,218758
BO,10,9,6,I1,H1,C2,P2,80
BO,10,9,6,I1,H1,C3,P1,35
BO,10,9,6,I1,H1,C1,P4,1061
BO,10,9,6,I1,H1,C2,P4,70151
BO,10,9,6,I1,H1,C1,P2,3689
BO,10,9,6,I1,H2,C3,P3,4151
BO,10,9,6,I1,H2,C3,P4,50003
BO,10,9,6,I1,H5,C1,P2,1096
BO,10,9,6,I1,H1,C3,P3,235
BO,10,10,6,I4,H5,C5,P4,127
BO,10,10,6,I3,H1,C5,P3,386
BO,10,10,6,I5,H1,C5,P3,634
BO,10,10,6,I4,H5,C5,P1,139
BO,10,10,6,I5,H1,C5,P3,634
BO,10,10,6,I1,H2,C5,P2,91091
BO,10,10,6,I3,H1,C1,P3,5964
BO,10,10,6,I5,H2,C5,P3,2388
BO,10,10,6,I3,H3,C3,P3,47774
BO,10,10,6,I3,H2,C5,P3,484
BO,10,1,7,I2,H3,C3,P1,259
